id,scene,object,instruction,level,times
42004316,"Apple,8,45,ToyDog,-13,65,NFCJuice,9,56,",NFCJuice,Please pick up the flavorful natural juice that is in between the fruit and the toy and perfect for both quenching thirst and serving as a flavorful ingredient in many dishes.,4,2
42004317,"Gauze,2,59,Toothpaste,5,61,Cardcase,14,42,",Cardcase,"Can you please grab the item on your Back-Right that can help you organize and store multiple cards, such as business or credit cards, in a compact and convenient way?",4,2
42004318,"SesameSeedCake,-6,41,BottledDrink,18,51,Mouse,14,61,",BottledDrink,"Please grab the refreshing drink located on the front-right side, which can provide multiple health benefits and is perfect for cooling you down.",4,2
42004319,"TeaTray,-5,60,Glove,-2,50,BottledDrink,-4,69,",TeaTray,"Can you please pick up the item on your left that can be used as a serving dish for various beverages and snacks, perfect for hosting guests or setting up a breakfast buffet?",4,2
42004320,"Chess,-15,54,Kettle,14,69,Scarf,-10,46,OrangeJuice,-11,50,",OrangeJuice,"Grab the refreshing beverage that enriches your body with vitamin C and is on the Back-Left of the intellectual game, occupying the Front-Left of the cozy accessory and the Front-Right of the kettle.",4,2
42004321,"Soap,-3,45,GlueStick,10,57,Scarf,20,55,",Soap,"Can you please hand me the item located at the back-left of the colorful and delicate accessory, which is known for its uses in personal hygiene, household cleaning, and skincare?",4,2
42004322,"Date,10,63,Dictionary,0,50,NFCJuice,11,42,",Dictionary,"Can you please grab the reference tool on your front-right that contains definitions, spellings, and examples of words? It can be a valuable resource for language learning and writing.",4,2
42004323,"SpringWater,14,70,ToyDog,20,58,TeaTray,-4,64,",ToyDog,"Please pick up the decorative object located at the Back-Right side of the refreshing drink and having playful features suitable for a child, serving as both a toy and companion.",4,2
42004324,"Gauze,7,66,Garlic,-8,47,Tray,7,50,Washbowl,13,44,",Garlic,"Retrieve the multi-functional ingredient that is situated on the Back-Left of Gauze and Tray, widely used to add savory flavor to dishes.",4,2
42004325,"CleansingFoam,18,58,Scarf,-5,40,Gauze,5,49,",Gauze,"Grab the object located behind the foam cleanser with sterile properties, commonly used for wound care or as a filter material.",4,2
42004326,"Apple,16,51,Mug,-7,56,Tissue,11,57,",Mug,"Please grab the sturdy and versatile object on the front-left side that can hold hot or cold beverages, without leaving any additional residue.",4,2
42004327,"StickyNotes,12,42,Stapler,6,67,Cardcase,0,55,Chess,2,51,",Stapler,"Please hand me the binding tool located towards the Back-Left of Cardcase, which securely binds papers and materials together.",4,2
42004328,"Cake,1,41,Cardcase,-5,60,Tissue,-9,45,Mug,-14,67,",Cake,"Grab the dessert on the back-right side of the scene, which is commonly celebrated on important life events and can also be a symbol of gratitude or creativity.",4,2
42004329,"Dictionary,-2,45,ToiletPaper,-10,42,Coffee,4,58,",ToiletPaper,Please hand me the item located on the Back-Left that is commonly used for cleaning oneself after nature's call and is also helpful for different daily purposes.,4,2
42004330,"CocountMilk,10,61,Atomize,-12,59,Stapler,16,60,Teacup,-1,63,",Teacup,Please grab the beverage container in front of Coconut milk that is perfect for serving hot beverages or adding a tropical flavor to drinks.,4,2
42004331,"CocountWater,-6,48,Teacup,13,56,StickyNotes,15,61,Kettle,-1,59,",Kettle,"Please grab the object located on the front-right side of the refreshing liquid, commonly used to quickly boil water for hot beverages or soups.",4,2
42004332,"VacuumCup,-8,60,CocountMilk,7,53,ADMilk,-13,48,MedicalAdhensiveTape,18,45,",MedicalAdhensiveTape,"Now, could you hand me the item positioned as the last object in the row back-left and commonly used for covering wounds or injuries to support healing or to hold medical materials together?",4,2
42004333,"Gauze,0,42,ToyDog,17,65,Hemomanometer,-6,56,",Hemomanometer,Would you please pass me the tool on the Front-Left that measures blood pressure and provides vital information to healthcare providers in case of emergency situations?,4,2
42004334,"PencilVase,3,64,BottledDrink,17,63,Yogurt,-14,59,",PencilVase,Can you please grab the stationery-holder on your Front-Right which can help organize your writing instruments with ease?,4,2
42004335,"SugarlessGum,-11,56,Gauze,-8,53,Yogurt,5,56,Gauze,20,42,",Gauze,"Please grab the material that can be used to protect wounds or to apply medication, which is to the right of the Sugarless Gum and on the back of Yogurt.",4,2
42004336,"Gauze,-8,61,Walnut,3,51,Glass,1,64,StickyNotes,18,54,",Glass,"Please grab the transparent and versatile item located on your left side, which serves as a vessel for a variety of beverages and enhances the presentation with its elegant appearance.",4,2
42004337,"Cardcase,0,66,StickyNotes,-13,48,SesameSeedCake,17,51,",StickyNotes,Can you please fetch me the adhesive paper product located at the back-left side of the object in the middle which is useful in taking down notes and reminding oneself of important details?,4,2
42004338,"Milk,-10,64,ToiletPaper,0,58,Chips,15,43,",Milk,Could you please hand me the nutritious and versatile dairy product on the front-left side that goes well with coffee and can also be used as an ingredient in cooking and baking?,4,2
42004339,"Chips,5,69,SourMilkDrink,-3,60,Mouse,17,54,SourMilkDrink,3,60,",Chips,"Can you please hand me the snack on the front-right with a satisfying crunch and various flavors, perfect for leisure activities and social gatherings?",4,2
42004340,"Stapler,15,61,Washbowl,-1,50,Glove,-11,61,GlueStick,-3,67,",Washbowl,"Please hand me the item located near the cleansing tools. It can be used for personal hygiene routines, such as washing your hands, face, and shaving, and it can also be used as a basin for washing small items.",4,2
42004341,"Glass,17,54,Tissue,-14,40,CleansingFoam,8,43,",Tissue,Can you hand me the item on the back-left side that's useful for personal hygiene and everyday cleaning?,4,2
42004342,"Cake,-13,43,Orange,-11,41,Chess,-11,60,SesameSeedCake,17,49,",Orange,Can you grab the citrus fruit on the back-right side that is rich in vitamin C and commonly used in various recipes?,4,2
42004343,"NFCJuice,-13,66,CleansingFoam,-9,45,Soap,-11,41,Banana,-1,62,",Banana,"Please grab the sweet and versatile fruit, located on the Back-Right of the scene, which provides energy and is perfect for a healthy and nutritious snack.",4,2
42004344,"Bernachon,-11,70,Stapler,-10,53,Cardcase,7,69,",Bernachon,Can you please grab the caffeinated beverage located on the Front-Left side that provides a quick boost of energy and a convenience of consumption while on the move?,4,2
42004345,"MedicalAdhensiveTape,-13,42,Cake,-9,48,VacuumCup,-11,53,",VacuumCup,"Can you please grab the insulated beverage container that is located at the front-left of the scene? It will help maintain the temperature of your drink, allowing you to enjoy a hot or cold beverage for an extended period.",4,2
42004346,"Tissue,14,60,Coffee,-2,56,Tissue,15,45,Toothpaste,-15,40,",Tissue,Please grab the object located on the Front-Right that can be used for personal hygiene and household cleaning purposes.,4,2
42004347,"BottledDrink,6,58,AdhensiveTape,-14,56,LunchBox,-2,65,Milk,15,67,",AdhensiveTape,"Can you please pass me the versatile material, which is located to the back-left and can be widely used for various purposes such as adhesion, repair, or decoration?",4,2
42004348,"CleansingFoam,-11,62,SesameSeedCake,15,64,Walnut,16,55,PencilVase,1,51,",Walnut,"Please hand me the nutritious nut that is on the front-right side, commonly used in culinary preparations, such as adding it to salads, pasta, roasted vegetables, and baked goods.",4,2
42004349,"Soap,18,56,SpringWater,2,62,Gauze,20,60,Glove,0,56,",Glove,"Can you please fetch the hand protective item on the left side of a cleansing product, located in the middle of sterile material and refreshing hydration liquid?",4,2
42004350,"Hemomanometer,7,48,LunchBox,2,40,StickyNotes,6,67,",LunchBox,"Please grab the object best suited for packing and carrying meals conveniently, which will be the third item to your right and slightly behind the medical device that measures blood pressure in this scene.",4,2
42004351,"ToyDog,-9,59,Tray,-10,46,SpringWater,14,70,ToiletPaper,11,57,",SpringWater,"Pick up the naturally sourced hydrating drink adjacent to the object that provides stable and convenient platform for carrying meals, drinks, and snacks.",4,2
42004352,"ToyBear,6,70,Walnut,15,54,AdhensiveTape,-11,40,SpringWater,-2,54,",ToyBear,"Please grab the item on the front-left that provides relaxation and companionship, and can also be used as a decorative toy for children or as a sleep aid.",4,2
42004353,"Bernachon,13,68,Atomize,-7,68,Scarf,8,40,",Bernachon,Please grab the quick and convenient coffee beverage situated to the right of the deodorant applicator and in front of the functional and fashionable accessory.,4,2
42004354,"TennisBall,19,53,NFCJuice,5,65,Banana,19,68,PencilVase,16,55,",TennisBall,"Can you please grab the round, multipurpose object located on the Back-Right side, which is commonly used for sports, cardio, and physical therapy, and can also provide entertainment for pets.",4,2
42004355,"Mug,13,55,Stapler,10,49,HamSausage,13,65,",Mug,"Please grab the versatile container on the front-right of the scene that can hold both hot and cold beverages, as well as serve as a designated gift or breakfast dish.",4,2
42004356,"Garlic,-8,68,Mangosteen,-9,47,ToiletPaper,1,51,",Mangosteen,"Please grab the tropical fruit on the Back-Left, which is a tasty and nutrient-dense snack, offering various health benefits and sweet, tangy flavor.",4,2
42004357,"Yogurt,5,44,SpongeGourd,-5,65,Novel,20,65,Towl,11,53,",Novel,Please grab the literary item located on the right of the gourd vegetable and in front of the yogurt. It can provide an enjoyable and immersive storytelling experience for leisure.,4,2
42004358,"ToiletPaper,11,55,Durian,3,46,CocountMilk,11,69,",Durian,"Please retrieve the tropical fruit, which has a unique taste and texture, on the back-left position, to add a special flavor to your meals or desserts.",4,2
42004359,"CocountWater,7,47,ToyBear,-5,46,Towl,-5,52,",CocountWater,"Can you please grab the refreshing and hydrating liquid from the Front-Right of the soft and huggable toy, which is perfect for replenishing fluids and restoring hydration after physical activity?",4,2
42004360,"PencilVase,19,41,Tomato,-1,66,SugarlessGum,-2,45,Dictionary,13,61,",Tomato,"Can you please grab the ripe and versatile produce to the Front-Left, perfectly suitable for sauces, salads, or adding a burst of tangy flavor on your dishes?",4,2
42004361,"ToiletPaper,0,40,Towl,11,58,ToyDog,-5,68,MedicalAdhensiveTape,-4,40,",Towl,"Please grab the item on the Front-Right that is commonly used for drying off the body after bathing or showering,"" suggests the object is Towl",4,2
42004362,"Milk,-6,43,HamSausage,-15,45,SugarlessGum,-8,47,",Milk,"Please grab the versatile dairy product behind and to the right of the sugarless gum, which is loaded with essential nutrients and is a common ingredient in many recipes ranging from beverages to desserts.",4,2
42004363,"Chips,-14,62,Banana,18,42,TennisBall,-6,52,",TennisBall,"Please grab the object suitable for sports and physical therapy, that is adjacent to the crunchy snack on the Front-Left and behind the edible fruit on the Back-Right.",4,2
42004364,"Calculator,0,45,Gum,9,58,Mouse,6,56,",Calculator,"Please grab the device positioned at the Back-Left, commonly used to perform mathematical computations.",4,2
42004365,"Walnut,-4,44,Tomato,-10,61,PaperCup,7,46,CocountWater,-11,67,",Tomato,"Please grab the small, juicy and tangy object located on the Front-Left of a nutritious and crunchy object; it's perfect to add flavor to dishes and you can use it in various culinary applications.",4,2
42004366,"Gauze,8,60,Milk,18,43,Glass,10,60,Sock,14,69,",Glass,"Can you please grab the transparent vessel on the right-hand side, which is suitable for serving various beverages and adding an aesthetic touch to the presentation?",4,2
42004367,"Tomato,10,53,Stapler,16,54,Coffee,13,47,Tissue,-5,49,",Tomato,"Can you please grab the round and edible item located on the Front-Left side of the Back-Right object, often used in salads and sauces?",4,2
